year,name,species,Plot, d30 , Height (m) , Height (cm) , Crown Dia (m) , Crown Dia (cm) , Crown Circum. (cm)  , LOG AGB AVI , Aboveground biomass (Kg) , Aboveground biomass (t/ha) , Belowground biomass (Kg) , Belowground biomass (t/ha) , Total biomass per ha (t/ha) , AGC (Kg) , BGC (Kg) , Total C (Kg) , Total C (t/ha) ," Btree l,j,p,i "
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.85 , 85.00 , 0.98 , 98 , 308 , 0.18 , 1.52 , 0.06 , 1.40 , 0.06 , 0.12 , 0.73 , 0.55 , 1.27 , 0.05 , 2.92 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.92 , 92.00 , 1.03 , 103 , 324 , 0.23 , 1.69 , 0.07 , 1.56 , 0.06 , 0.13 , 0.81 , 0.61 , 1.42 , 0.06 , 3.25 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.93 , 93.00 , 1.15 , 115 , 361 , 0.33 , 2.14 , 0.09 , 1.97 , 0.08 , 0.16 , 1.03 , 0.77 , 1.80 , 0.07 , 4.11 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.70 , 70.00 , 1.05 , 105 , 330 , 0.25 , 1.76 , 0.07 , 1.62 , 0.06 , 0.14 , 0.84 , 0.63 , 1.48 , 0.06 , 3.38 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 3.00 , 0.55 , 55.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.65 , 65.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.72 , 72.00 , 0.90 , 90 , 283 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.55 , 55.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.63 , 63.00 , 1.15 , 115 , 361 , 0.33 , 2.14 , 0.09 , 1.97 , 0.08 , 0.16 , 1.03 , 0.77 , 1.80 , 0.07 , 4.11 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.60 , 60.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.70 , 70.00 , 1.35 , 135 , 424 , 0.48 , 3.01 , 0.12 , 2.78 , 0.11 , 0.23 , 1.45 , 1.08 , 2.53 , 0.10 , 5.79 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.55 , 55.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.80 , 80.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.75 , 75.00 , 0.57 , 57 , 179 , (0.32), 0.48 , 0.02 , 0.44 , 0.02 , 0.04 , 0.23 , 0.17 , 0.40 , 0.02 , 0.92 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.65 , 65.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.50 , 50.00 , 0.65 , 65 , 204 , (0.20), 0.63 , 0.03 , 0.58 , 0.02 , 0.05 , 0.30 , 0.23 , 0.53 , 0.02 , 1.21 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.53 , 53.00 , 0.65 , 65 , 204 , (0.20), 0.63 , 0.03 , 0.58 , 0.02 , 0.05 , 0.30 , 0.23 , 0.53 , 0.02 , 1.21 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.63 , 63.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.80 , 80.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.88 , 88.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.50 , 50.00 , 0.35 , 35 , 110 , (0.78), 0.17 , 0.01 , 0.15 , 0.01 , 0.01 , 0.08 , 0.06 , 0.14 , 0.01 , 0.32 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.93 , 93.00 , 0.85 , 85 , 267 , 0.05 , 1.12 , 0.04 , 1.03 , 0.04 , 0.09 , 0.54 , 0.40 , 0.94 , 0.04 , 2.15 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.90 , 90.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 1.15 , 115.00 , 1.55 , 155 , 487 , 0.61 , 4.05 , 0.16 , 3.74 , 0.15 , 0.31 , 1.94 , 1.46 , 3.40 , 0.14 , 7.79 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.10 , 1.25 , 125.00 , 1.45 , 145 , 456 , 0.55 , 3.51 , 0.14 , 3.24 , 0.13 , 0.27 , 1.68 , 1.26 , 2.95 , 0.12 , 6.75 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.60 , 60.00 , 0.17 , 17 , 53 , (1.45), 0.04 , 0.00 , 0.03 , 0.00 , 0.00 , 0.02 , 0.01 , 0.03 , 0.00 , 0.07 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.45 , 45.00 , 0.60 , 60 , 189 , (0.27), 0.53 , 0.02 , 0.49 , 0.02 , 0.04 , 0.25 , 0.19 , 0.45 , 0.02 , 1.02 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.55 , 55.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.54 , 54.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.64 , 64.00 , 0.73 , 73 , 229 , (0.09), 0.81 , 0.03 , 0.75 , 0.03 , 0.06 , 0.39 , 0.29 , 0.68 , 0.03 , 1.55 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.80 , 80.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.75 , 75.00 , 0.94 , 94 , 295 , 0.14 , 1.39 , 0.06 , 1.28 , 0.05 , 0.11 , 0.67 , 0.50 , 1.17 , 0.05 , 2.67 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.50 , 50.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.30 , 0.45 , 45.00 , 0.40 , 40 , 126 , (0.65), 0.22 , 0.01 , 0.21 , 0.01 , 0.02 , 0.11 , 0.08 , 0.19 , 0.01 , 0.43 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.50 , 50.00 , 0.54 , 54 , 170 , (0.37), 0.42 , 0.02 , 0.39 , 0.02 , 0.03 , 0.20 , 0.15 , 0.36 , 0.01 , 0.82 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.60 , 0.56 , 56.00 , 0.88 , 88 , 276 , 0.08 , 1.21 , 0.05 , 1.11 , 0.04 , 0.09 , 0.58 , 0.43 , 1.01 , 0.04 , 2.32 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.60 , 60.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.60 , 0.45 , 45.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.45 , 45.00 , 0.54 , 54 , 170 , (0.37), 0.42 , 0.02 , 0.39 , 0.02 , 0.03 , 0.20 , 0.15 , 0.36 , 0.01 , 0.82 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.44 , 44.00 , 0.87 , 87 , 273 , 0.07 , 1.18 , 0.05 , 1.09 , 0.04 , 0.09 , 0.56 , 0.42 , 0.99 , 0.04 , 2.26 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.35 , 35.00 , 0.40 , 40 , 126 , (0.65), 0.22 , 0.01 , 0.21 , 0.01 , 0.02 , 0.11 , 0.08 , 0.19 , 0.01 , 0.43 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.34 , 34.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.45 , 45.00 , 0.86 , 86 , 270 , 0.06 , 1.15 , 0.05 , 1.06 , 0.04 , 0.09 , 0.55 , 0.41 , 0.96 , 0.04 , 2.21 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.55 , 55.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.44 , 44.00 , 0.48 , 48 , 151 , (0.48), 0.33 , 0.01 , 0.30 , 0.01 , 0.03 , 0.16 , 0.12 , 0.28 , 0.01 , 0.63 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.47 , 47.00 , 0.78 , 78 , 245 , (0.03), 0.93 , 0.04 , 0.86 , 0.03 , 0.07 , 0.45 , 0.34 , 0.78 , 0.03 , 1.79 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.50 , 0.55 , 55.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.40 , 40.00 , 0.72 , 72 , 226 , (0.11), 0.78 , 0.03 , 0.72 , 0.03 , 0.06 , 0.38 , 0.28 , 0.66 , 0.03 , 1.51 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.38 , 38.00 , 0.63 , 63 , 198 , (0.23), 0.59 , 0.02 , 0.54 , 0.02 , 0.05 , 0.28 , 0.21 , 0.50 , 0.02 , 1.13 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 3.60 , 0.45 , 45.00 , 0.73 , 73 , 229 , (0.09), 0.81 , 0.03 , 0.75 , 0.03 , 0.06 , 0.39 , 0.29 , 0.68 , 0.03 , 1.55 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.30 , 0.54 , 54.00 , 0.48 , 48 , 151 , (0.48), 0.33 , 0.01 , 0.30 , 0.01 , 0.03 , 0.16 , 0.12 , 0.28 , 0.01 , 0.63 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.47 , 47.00 , 0.93 , 93 , 292 , 0.13 , 1.36 , 0.05 , 1.25 , 0.05 , 0.10 , 0.65 , 0.49 , 1.14 , 0.05 , 2.61 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.40 , 40.00 , 0.46 , 46 , 145 , (0.52), 0.30 , 0.01 , 0.28 , 0.01 , 0.02 , 0.14 , 0.11 , 0.25 , 0.01 , 0.58 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.38 , 38.00 , 0.50 , 50 , 157 , (0.44), 0.36 , 0.01 , 0.33 , 0.01 , 0.03 , 0.17 , 0.13 , 0.30 , 0.01 , 0.69 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.50 , 0.34 , 34.00 , 0.56 , 56 , 176 , (0.34), 0.46 , 0.02 , 0.42 , 0.02 , 0.04 , 0.22 , 0.16 , 0.38 , 0.02 , 0.88 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.48 , 48.00 , 0.63 , 63 , 198 , (0.23), 0.59 , 0.02 , 0.54 , 0.02 , 0.05 , 0.28 , 0.21 , 0.50 , 0.02 , 1.13 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.36 , 36.00 , 0.85 , 85 , 267 , 0.05 , 1.12 , 0.04 , 1.03 , 0.04 , 0.09 , 0.54 , 0.40 , 0.94 , 0.04 , 2.15 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.40 , 40.00 , 0.60 , 60 , 189 , (0.27), 0.53 , 0.02 , 0.49 , 0.02 , 0.04 , 0.25 , 0.19 , 0.45 , 0.02 , 1.02 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.48 , 48.00 , 0.64 , 64 , 201 , (0.21), 0.61 , 0.02 , 0.56 , 0.02 , 0.05 , 0.29 , 0.22 , 0.51 , 0.02 , 1.17 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.60 , 0.55 , 55.00 , 0.47 , 47 , 148 , (0.50), 0.31 , 0.01 , 0.29 , 0.01 , 0.02 , 0.15 , 0.11 , 0.26 , 0.01 , 0.61 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.90 , 0.50 , 50.00 , 0.65 , 65 , 204 , (0.20), 0.63 , 0.03 , 0.58 , 0.02 , 0.05 , 0.30 , 0.23 , 0.53 , 0.02 , 1.21 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.20 , 0.60 , 60.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.48 , 48.00 , 0.84 , 84 , 264 , 0.04 , 1.09 , 0.04 , 1.01 , 0.04 , 0.08 , 0.52 , 0.39 , 0.92 , 0.04 , 2.10 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.48 , 48.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.30 , 0.44 , 44.00 , 0.65 , 65 , 204 , (0.20), 0.63 , 0.03 , 0.58 , 0.02 , 0.05 , 0.30 , 0.23 , 0.53 , 0.02 , 1.21 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.40 , 40.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 3.90 , 0.48 , 48.00 , 1.08 , 108 , 339 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.70 , 0.37 , 37.00 , 0.93 , 93 , 292 , 0.13 , 1.36 , 0.05 , 1.25 , 0.05 , 0.10 , 0.65 , 0.49 , 1.14 , 0.05 , 2.61 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.40 , 40.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.10 , 0.73 , 73.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.30 , 0.57 , 57.00 , 1.08 , 108 , 339 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.40 , 0.54 , 54.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.54 , 54.00 , 0.60 , 60 , 189 , (0.27), 0.53 , 0.02 , 0.49 , 0.02 , 0.04 , 0.25 , 0.19 , 0.45 , 0.02 , 1.02 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 4.30 , 0.45 , 45.00 , 0.65 , 65 , 204 , (0.20), 0.63 , 0.03 , 0.58 , 0.02 , 0.05 , 0.30 , 0.23 , 0.53 , 0.02 , 1.21 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.90 , 0.88 , 88.00 , 1.18 , 118 , 371 , 0.35 , 2.26 , 0.09 , 2.08 , 0.08 , 0.17 , 1.08 , 0.81 , 1.90 , 0.08 , 4.34 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.70 , 0.70 , 70.00 , 1.25 , 125 , 393 , 0.41 , 2.55 , 0.10 , 2.36 , 0.09 , 0.20 , 1.23 , 0.92 , 2.15 , 0.09 , 4.91 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.60 , 1.20 , 120.00 , 1.45 , 145 , 456 , 0.55 , 3.51 , 0.14 , 3.24 , 0.13 , 0.27 , 1.68 , 1.26 , 2.95 , 0.12 , 6.75 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.80 , 0.65 , 65.00 , 1.25 , 125 , 393 , 0.41 , 2.55 , 0.10 , 2.36 , 0.09 , 0.20 , 1.23 , 0.92 , 2.15 , 0.09 , 4.91 
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.70 , 0.65 , 65.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.60 , 0.60 , 60.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 1.10 , 0.64 , 64.00 , 0.97 , 97 , 305 , 0.17 , 1.48 , 0.06 , 1.37 , 0.05 , 0.11 , 0.71 , 0.53 , 1.25 , 0.05 , 2.86 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2018,2018 Sample Plot # 07,Avi,2018_2018 Sample Plot # 07_Avi, 2.30 , 0.93 , 93.00 , 1.35 , 135 , 424 , 0.48 , 3.01 , 0.12 , 2.78 , 0.11 , 0.23 , 1.45 , 1.08 , 2.53 , 0.10 , 5.79 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2019,2019 Sample Plot # 01,Avi,2019_2019 Sample Plot # 01_Avi, 2.30 , 1.50 , 150.00 , 0.27 , 27 , 85 , (1.02), 0.10 , 0.00 , 0.09 , 0.00 , 0.01 , 0.05 , 0.03 , 0.08 , 0.00 , 0.19 
2019,2019 Sample Plot # 01,Avi,2019_2019 Sample Plot # 01_Avi, 4.10 , 1.05 , 105.00 , 0.95 , 95 , 300 , 0.16 , 1.44 , 0.06 , 1.33 , 0.05 , 0.11 , 0.69 , 0.52 , 1.21 , 0.05 , 2.76 
2019,2019 Sample Plot # 01,Avi,2019_2019 Sample Plot # 01_Avi, 1.20 , 0.50 , 50.00 , 0.14 , 14 , 45 , (1.61), 0.02 , 0.00 , 0.02 , 0.00 , 0.00 , 0.01 , 0.01 , 0.02 , 0.00 , 0.05 
,,,,,,,,,,,,,,,,,,,,
